Datetime,Open,High,Low,Close,Volume
2023-01-02 22:23:00,4172.00,4172.00,4170.75,4170.75,303
2023-01-02 22:24:00,4171.00,4171.25,4170.25,4171.25,116
2023-01-02 22:25:00,4171.25,4172.00,4171.00,4171.50,92
2023-01-02 22:26:00,4171.50,4171.50,4171.00,4171.50,47
2023-01-02 22:27:00,4171.50,4171.50,4170.50,4171.00,88
2023-01-02 22:28:00,4171.00,4171.25,4170.75,4171.25,63
2023-01-02 22:29:00,4171.25,4172.25,4171.25,4171.75,67
2023-01-02 22:30:00,4171.75,4171.75,4170.50,4171.00,139
2023-01-02 22:31:00,4171.25,4172.25,4171.25,4171.50,219
2023-01-02 22:32:00,4171.75,4174.00,4171.75,4173.50,478
2023-01-02 22:33:00,4173.50,4173.50,4172.75,4173.50,168
2023-01-02 22:34:00,4173.25,4174.25,4173.25,4174.25,209
2023-01-02 22:35:00,4174.00,4174.25,4173.00,4173.00,204
2023-01-02 22:36:00,4172.75,4173.25,4172.50,4173.00,61
2023-01-02 22:37:00,4173.00,4173.50,4173.00,4173.25,81
2023-01-02 22:38:00,4173.25,4173.25,4172.75,4173.00,103
2023-01-02 22:39:00,4173.25,4173.25,4172.75,4172.75,97
2023-01-02 22:40:00,4172.75,4173.50,4172.75,4173.50,180
2023-01-02 22:41:00,4173.75,4174.00,4173.00,4173.00,65
2023-01-02 22:42:00,4173.25,4174.00,4173.25,4173.50,122
2023-01-02 22:43:00,4173.50,4175.50,4173.50,4175.25,436
2023-01-02 22:44:00,4175.25,4175.50,4174.00,4174.25,295
2023-01-02 22:45:00,4174.00,4175.75,4174.00,4175.25,279
2023-01-02 22:46:00,4175.50,4175.75,4175.00,4175.00,160
2023-01-02 22:47:00,4175.25,4176.00,4175.25,4175.75,110
2023-01-02 22:48:00,4175.75,4176.50,4175.75,4176.50,297
2023-01-02 22:49:00,4176.50,4177.25,4176.25,4176.75,451
2023-01-02 22:50:00,4176.75,4176.75,4176.00,4176.50,137
2023-01-02 22:51:00,4176.25,4176.50,4175.25,4175.50,141
2023-01-02 22:52:00,4175.25,4175.75,4175.25,4175.50,110
2023-01-02 22:53:00,4175.50,4175.50,4174.75,4174.75,219
2023-01-02 22:54:00,4175.00,4175.25,4174.75,4175.25,162
2023-01-02 22:55:00,4175.25,4175.75,4175.25,4175.75,78
2023-01-02 22:56:00,4175.75,4176.00,4175.25,4175.50,104
2023-01-02 22:57:00,4175.50,4175.50,4175.00,4175.00,47
2023-01-02 22:58:00,4175.00,4175.75,4175.00,4175.75,65
